State,Date,Temperature_2m_mean,Temperature_2m_min,Temperature_2m_max,Precipitation_sum
Iowa,2023-04-09,12.413917,6.6285,19.0285,0.0
Iowa,2023-04-10,13.736832,7.2285004,20.828499,0.0
Iowa,2023-04-11,15.584751,8.778501,24.1285,0.0
Iowa,2023-04-12,19.824331,14.8785,25.978498,0.0
Iowa,2023-04-13,19.413916,13.1285,25.2785,0.0
Iowa,2023-04-14,19.320166,12.9785,24.8785,0.0
Iowa,2023-04-15,16.343084,10.7285,23.3785,1.7
Iowa,2023-04-16,3.2930832,1.6285,6.3285003,1.5000001
Iowa,2023-04-17,6.436834,1.8285,14.0785,0.1
Iowa,2023-04-18,7.6972504,0.1285,15.4785,0.0
Iowa,2023-04-19,14.624332,8.8785,23.7785,1.1
Iowa,2023-04-20,14.895167,10.6285,20.978498,29.299997
Iowa,2023-04-21,6.688917,4.5785003,9.4285,0.0
Iowa,2023-04-22,2.9180832,-0.22150001,5.6785,0.1
Iowa,2023-04-23,3.73475,-1.3715,9.3785,0.0
Iowa,2023-04-24,5.7597504,-1.1215,13.6785,0.0
Iowa,2023-04-25,8.466,2.8285,13.8785,0.3
Iowa,2023-04-26,8.170166,2.1285,14.3785,0.0
Iowa,2023-04-27,11.801415,5.1785,20.078499,0.0
Iowa,2023-04-28,14.278499,6.9285,20.4285,0.6
Iowa,2023-04-29,9.795166,5.0285,14.6785,4.4
Iowa,2023-04-30,7.7972507,4.2285004,11.8285,0.0
Iowa,2023-05-01,10.005584,5.2785,14.6285,0.0
Iowa,2023-05-02,9.851417,4.5785003,15.528501,0.0
Iowa,2023-05-03,10.811833,1.5285001,18.6785,0.0
Iowa,2023-05-04,14.838914,5.8785,24.4285,0.0
Iowa,2023-05-05,16.68683,9.6785,22.4285,1.8
Iowa,2023-05-06,17.48475,13.3285,25.1285,21.900003
Iowa,2023-05-07,20.440998,12.2285,28.6285,0.0
Iowa,2023-05-08,18.991,14.5785,24.078499,2.3999999
Iowa,2023-05-09,17.743082,10.8785,24.0285,0.1
Iowa,2023-05-10,19.284748,13.2285,26.228498,0.0
Iowa,2023-05-11,21.124327,16.1785,25.978498,2.1000001
Iowa,2023-05-12,20.39725,17.1285,25.328499,15.3
Iowa,2023-05-13,20.665998,17.078499,24.9285,12.2
Iowa,2023-05-14,17.745163,14.9285,23.9285,15.599999
Iowa,2023-05-15,14.282668,12.1285,18.3785,0.1
Iowa,2023-05-16,17.259748,9.8785,25.1285,0.0
Iowa,2023-05-17,17.584747,12.4285,23.328499,0.0
Iowa,2023-05-18,19.157667,12.6785,26.4285,0.0
Iowa,2023-05-19,15.757667,10.6285,23.9285,0.2
Iowa,2023-05-20,13.070167,7.0785003,19.6785,0.0
Iowa,2023-05-21,16.0535,8.0785,23.078499,0.0
Iowa,2023-05-22,18.947248,11.9785,25.6285,0.0
Iowa,2023-05-23,19.89725,11.7285,26.3785,0.0
Iowa,2023-05-24,20.965998,12.8785,28.5285,0.0
Iowa,2023-05-25,19.84933,13.2285,26.0285,0.3
Iowa,2023-05-26,17.205584,9.528501,23.5285,0.0
Iowa,2023-05-27,18.420166,11.2285,25.478498,0.0
Iowa,2023-05-28,19.90975,11.8285,27.228498,0.0
Iowa,2023-05-29,21.263914,12.8785,28.728498,0.0
Iowa,2023-05-30,23.670168,16.578499,30.1785,0.0
Iowa,2023-05-31,23.732666,17.6285,29.9285,0.0
Iowa,2023-06-01,22.734749,18.978498,27.8785,6.7
Iowa,2023-06-02,24.276415,19.0285,29.978498,0.3
Iowa,2023-06-03,24.595167,18.9285,30.9285,0.0
Iowa,2023-06-04,24.278496,19.078499,29.478498,0.5
Iowa,2023-06-05,22.9285,17.328499,28.978498,0.0
Iowa,2023-06-06,23.238914,17.0285,30.6785,0.4
Iowa,2023-06-07,21.422249,18.078499,26.1285,1.3000001
Iowa,2023-06-08,20.432665,16.978498,24.4285,0.0
Iowa,2023-06-09,19.628498,13.278501,26.1785,0.0
Iowa,2023-06-10,21.451414,15.1285,27.828499,0.0
Iowa,2023-06-11,18.840998,15.778501,24.5285,13.3
Iowa,2023-06-12,16.151417,8.6785,23.0285,0.0
Iowa,2023-06-13,20.20975,14.278501,27.5285,0.0
Iowa,2023-06-14,22.118082,14.778501,28.7785,0.0
Iowa,2023-06-15,23.201414,14.9285,30.9285,0.0
Iowa,2023-06-16,20.465998,13.6285,28.9285,0.0
Iowa,2023-06-17,21.06183,14.9285,28.578499,0.1
Iowa,2023-06-18,22.818083,18.228498,27.7785,2.8999999
Iowa,2023-06-19,23.536833,17.8785,29.728498,0.0
Iowa,2023-06-20,24.772253,18.8785,29.9285,0.0
Iowa,2023-06-21,24.693083,19.4285,30.1785,0.1
Iowa,2023-06-22,25.168081,19.328499,30.328499,0.0
Iowa,2023-06-23,25.505583,20.078499,29.978498,0.0
Iowa,2023-06-24,24.638922,20.828499,31.3785,7.0
Iowa,2023-06-25,22.026415,18.6785,25.1785,2.3
Iowa,2023-06-26,21.734749,17.6785,25.7785,2.1
Iowa,2023-06-27,21.443083,14.778501,28.0285,0.0
Iowa,2023-06-28,23.791,19.6785,30.978498,0.3
Iowa,2023-06-29,25.56392,21.6285,30.728498,1.2
Iowa,2023-06-30,24.520166,20.2785,29.478498,7.2999997
Iowa,2023-07-01,22.603498,19.728498,27.8785,11.000001
Iowa,2023-07-02,23.063913,19.1285,28.2785,2.3
Iowa,2023-07-03,24.33475,18.0285,30.1285,0.0
Iowa,2023-07-04,25.595167,19.578499,31.1785,0.0
Iowa,2023-07-05,23.740997,19.9285,28.9285,9.3
Iowa,2023-07-06,19.305582,14.4785,23.8785,0.0
Iowa,2023-07-07,16.813915,12.4285,21.478498,10.0
Iowa,2023-07-08,18.228498,12.5785,24.728498,0.0
Iowa,2023-07-09,19.880583,13.4785,25.6285,0.0
Iowa,2023-07-10,22.255583,15.778501,29.4285,0.0
Iowa,2023-07-11,24.272247,18.6785,29.1285,13.099999
Iowa,2023-07-12,23.153502,18.9285,27.6785,27.4
Iowa,2023-07-13,22.645166,16.828499,28.078499,0.2
Iowa,2023-07-14,23.8285,20.8785,28.6785,1.7
Iowa,2023-07-15,22.559748,18.1285,27.078499,2.6999998
Iowa,2023-07-16,21.86808,16.4285,27.0285,0.0
Iowa,2023-07-17,20.640997,16.1785,24.8785,0.0
Iowa,2023-07-18,19.101416,13.528501,24.728498,0.1
Iowa,2023-07-19,21.820166,16.078499,29.1285,0.3
Iowa,2023-07-20,23.301414,20.478498,26.7785,0.0
Iowa,2023-07-21,21.20975,15.8285,25.8785,0.0
Iowa,2023-07-22,22.026413,16.078499,27.9285,0.0
Iowa,2023-07-23,23.42433,17.4285,29.1285,0.0
Iowa,2023-07-24,24.403498,17.828499,30.1785,0.0
Iowa,2023-07-25,26.295166,21.3785,31.7785,0.5
Iowa,2023-07-26,27.695166,22.7785,33.328503,0.0
Iowa,2023-07-27,27.7285,21.8785,33.2785,0.0
Iowa,2023-07-28,27.384745,23.478498,33.578503,2.3
Iowa,2023-07-29,25.165998,21.5285,28.2785,0.1
Iowa,2023-07-30,22.813913,17.8785,27.578499,0.0
Iowa,2023-07-31,23.213915,18.6285,28.4285,0.0
Iowa,2023-08-01,24.309746,19.5285,29.7785,0.0
Iowa,2023-08-02,24.068083,21.078499,27.1785,1.8000001
Iowa,2023-08-03,23.311834,18.978498,28.328499,0.1
Iowa,2023-08-04,24.432665,19.978498,29.328499,0.2
Iowa,2023-08-05,24.240997,20.1285,28.3785,1.2
Iowa,2023-08-06,21.69725,19.6785,26.728498,18.900002
Iowa,2023-08-07,20.949331,17.8785,25.228498,6.099999
Iowa,2023-08-08,21.151417,15.778501,25.9285,0.1
Iowa,2023-08-09,21.145164,16.828499,25.2785,4.6
Iowa,2023-08-10,21.93058,16.578499,27.828499,0.3
Iowa,2023-08-11,24.547249,20.1285,29.978498,11.3
Iowa,2023-08-12,24.070166,18.478498,28.328499,0.0
Iowa,2023-08-13,21.345167,17.578499,26.1285,0.90000004
Iowa,2023-08-14,19.853498,15.8285,22.5285,1.4
Iowa,2023-08-15,19.14725,13.778501,24.6285,0.0
Iowa,2023-08-16,20.024334,14.4785,26.7785,0.0
Iowa,2023-08-17,21.884748,18.8785,25.0285,1.1
Iowa,2023-08-18,18.972248,13.6285,25.1285,0.0
Iowa,2023-08-19,23.982666,18.5285,32.1285,0.0
Iowa,2023-08-20,27.957664,23.6785,33.1785,0.0
Iowa,2023-08-21,28.326418,24.2785,32.5285,0.2
Iowa,2023-08-22,27.920166,23.2785,33.7785,0.0
Iowa,2023-08-23,30.666,25.6785,37.328503,0.0
Iowa,2023-08-24,30.868086,26.1785,34.9285,0.0
Iowa,2023-08-25,28.105583,23.7785,32.7285,2.2
Iowa,2023-08-26,25.401415,21.7785,29.328499,0.0
Iowa,2023-08-27,20.838911,15.6785,24.978498,0.0
Iowa,2023-08-28,20.57225,15.0785,27.1285,0.0
Iowa,2023-08-29,23.530584,18.3785,28.6785,0.0
Iowa,2023-08-30,21.538916,15.9285,26.578499,0.0
Iowa,2023-08-31,19.980581,13.9785,25.1285,0.0
Iowa,2023-09-01,21.386833,15.6285,28.5285,0.0
Iowa,2023-09-02,24.255585,18.0285,32.5285,0.0
Iowa,2023-09-03,26.265997,20.2785,34.0285,0.0
Iowa,2023-09-04,27.386833,21.6785,34.3785,0.0
Iowa,2023-09-05,28.455584,23.728498,33.4285,0.2
Iowa,2023-09-06,22.920166,18.328499,30.828499,0.3
Iowa,2023-09-07,18.151419,12.028501,23.828499,0.0
Iowa,2023-09-08,18.480581,12.6785,25.078499,1.0
Iowa,2023-09-09,20.105581,13.4785,27.1285,0.0
Iowa,2023-09-10,20.938915,16.478498,25.1785,0.1
Iowa,2023-09-11,18.328497,15.8785,21.6285,16.2
Iowa,2023-09-12,16.77225,9.9285,22.478498,0.0
Iowa,2023-09-13,16.607666,12.2285,21.828499,0.0
Iowa,2023-09-14,18.0285,12.278501,25.1285,0.0
Iowa,2023-09-15,18.895166,14.2285,25.8785,0.0
Iowa,2023-09-16,17.409748,13.8285,21.978498,4.3999996
Iowa,2023-09-17,17.501417,11.9285,22.3785,0.0
Iowa,2023-09-18,17.84725,10.6785,24.1285,0.0
Iowa,2023-09-19,21.255583,17.578499,27.7785,0.0
Iowa,2023-09-20,20.176416,16.0285,26.3785,1.2
Iowa,2023-09-21,19.859749,13.528501,25.828499,0.3
Iowa,2023-09-22,18.815998,15.3785,23.9285,2.2
Iowa,2023-09-23,21.240995,16.728498,27.4285,1.1000001
Iowa,2023-09-24,20.751413,17.1785,24.0285,9.499999
Iowa,2023-09-25,19.393082,14.778501,24.478498,0.0
Iowa,2023-09-26,18.376417,14.0785,22.478498,1.4000001
Iowa,2023-09-27,17.245165,14.028501,21.7785,0.3
Iowa,2023-09-28,17.878498,13.6785,24.1785,0.0
Iowa,2023-09-29,21.09308,16.6285,28.728498,0.0
Iowa,2023-09-30,25.086836,20.4285,31.1785,0.0
Iowa,2023-10-01,24.665998,19.578499,30.578499,0.0
Iowa,2023-10-02,23.924332,18.578499,29.228498,0.0
Iowa,2023-10-03,24.236832,20.0285,29.0285,0.0
Iowa,2023-10-04,21.711832,17.8785,25.1285,0.4
Iowa,2023-10-05,16.082666,10.2285,21.328499,0.0
Iowa,2023-10-06,11.626416,7.7785,16.978498,0.2
Iowa,2023-10-07,9.597251,5.1785,13.6785,0.0
Iowa,2023-10-08,11.795166,6.5285,18.1285,0.0
Iowa,2023-10-09,10.849334,5.3285003,14.9785,0.0
Iowa,2023-10-10,9.14725,3.3285,15.8785,0.0
Iowa,2023-10-11,11.463917,7.8285003,14.8785,28.3
Iowa,2023-10-12,12.940999,10.4285,19.228498,17.7
Iowa,2023-10-13,15.80975,12.9285,19.0285,20.4
Iowa,2023-10-14,11.232667,9.6785,13.3285,14.100001
Iowa,2023-10-15,10.072252,7.4785004,12.028501,0.0
Iowa,2023-10-16,9.45975,5.5285,14.9785,0.0
Iowa,2023-10-17,10.547251,3.4785,18.228498,0.0
Iowa,2023-10-18,14.134749,10.9785,19.478498,0.2
Iowa,2023-10-19,12.855584,9.2285,16.728498,1.4000001
Iowa,2023-10-20,13.082667,7.1785,19.7785,0.1
Iowa,2023-10-21,14.168082,11.3785,17.8785,0.0
Iowa,2023-10-22,10.249333,4.4785004,15.3285,0.0
Iowa,2023-10-23,14.770167,9.528501,23.978498,21.8
Iowa,2023-10-24,20.353502,17.3785,23.3785,2.3999999
Iowa,2023-10-25,17.613916,13.8285,20.7785,6.2
Iowa,2023-10-26,18.472248,16.6785,21.8785,14.900002
Iowa,2023-10-27,11.88683,6.3285003,18.478498,7.6999993
Iowa,2023-10-28,1.1764168,-1.9215,5.3785,0.0
Iowa,2023-10-29,0.566,-0.7715,1.9284999,0.5
Iowa,2023-10-30,-0.76733327,-4.6215,2.8785,0.0
Iowa,2023-10-31,-0.4694167,-2.8215,1.7785001,0.0
Iowa,2023-11-01,-1.0673332,-5.3215,5.8285003,0.0
Iowa,2023-11-02,3.5409997,-1.5215001,10.8285,0.0
Iowa,2023-11-03,8.597251,6.1285,12.0785,0.0
Iowa,2023-11-04,7.1368327,1.1784999,12.8785,0.0
Iowa,2023-11-05,7.9326673,2.4785,15.8785,0.0
Iowa,2023-11-06,14.268082,10.4285,17.7785,0.0
Iowa,2023-11-07,9.207666,3.7784998,14.4785,0.0
Iowa,2023-11-08,11.255584,6.9785004,14.278501,0.0
Iowa,2023-11-09,8.068084,1.0785,13.528501,0.0
Iowa,2023-11-10,4.7347503,-0.7715,10.1785,0.0
Iowa,2023-11-11,4.3451667,1.1285,9.278501,0.0
Iowa,2023-11-12,9.007667,5.5285,15.4785,0.0
Iowa,2023-11-13,9.034751,3.6285,14.9285,0.0
Iowa,2023-11-14,9.311833,4.7285004,16.578499,0.0
Iowa,2023-11-15,11.572251,5.8285003,16.0285,0.0
Iowa,2023-11-16,12.536832,9.6785,17.3785,0.0
Iowa,2023-11-17,6.8701673,0.2785,15.978499,0.0
Iowa,2023-11-18,4.820166,-0.7215,13.5785,0.0
Iowa,2023-11-19,7.5555825,1.8285,14.4285,0.0
Iowa,2023-11-20,7.678499,6.1285,10.3785,2.3999996
Iowa,2023-11-21,4.945167,2.3785,6.8285003,3.5999997
Iowa,2023-11-22,1.2847501,-4.2714996,6.5285,0.0
Iowa,2023-11-23,3.120167,0.22850001,5.3785,0.0
Iowa,2023-11-24,-3.0548332,-5.8715,0.37849998,0.0
Iowa,2023-11-25,-2.0256662,-3.4215,0.97849995,0.90000004
Iowa,2023-11-26,-1.3881664,-3.9715002,1.9784999,4.2
Iowa,2023-11-27,-5.4839997,-8.721499,-0.021500003,0.0
Iowa,2023-11-28,-6.2819176,-10.8215,-0.3215,0.0
Iowa,2023-11-29,-0.11941659,-3.4215,7.3785,0.0
Iowa,2023-11-30,2.0993335,-0.4715,7.1285,0.0
Iowa,2023-12-01,0.39724994,-1.2214999,3.0785,0.0
Iowa,2023-12-02,0.18058328,-3.5215,2.8285,0.1
Iowa,2023-12-03,1.1576667,-1.5715001,4.9285,0.2
Iowa,2023-12-04,-0.8694165,-4.0715,3.2784998,0.0
Iowa,2023-12-05,0.1493333,-2.4715002,2.3785,0.3
Iowa,2023-12-06,-0.96524996,-5.3715,7.5785003,0.0
Iowa,2023-12-07,5.6493335,2.3285,12.8285,0.0
Iowa,2023-12-08,8.67225,5.1785,12.2285,0.0
Iowa,2023-12-09,4.093084,1.6285,7.2285004,0.70000005
Iowa,2023-12-10,-1.5756665,-5.4214997,2.0284998,0.0
Iowa,2023-12-11,-2.3194165,-5.7714996,3.6785,0.0
Iowa,2023-12-12,-1.1090001,-5.3215,1.5285001,0.0
Iowa,2023-12-13,-0.45066658,-3.8715,5.9785004,0.0
Iowa,2023-12-14,1.0910001,-3.1215,9.028501,0.0
Iowa,2023-12-15,4.6264167,0.97849995,9.6785,0.0
Iowa,2023-12-16,5.780584,4.8785,7.0285,4.2
Iowa,2023-12-17,3.626417,-0.1215,6.5785003,0.1
Iowa,2023-12-18,-1.6714998,-4.6714997,3.6785,0.0
Iowa,2023-12-19,-3.09025,-6.7215,4.3785,0.0
Iowa,2023-12-20,0.9930834,-2.5715,6.9285,0.0
Iowa,2023-12-21,3.9972503,1.6285,9.278501,0.2
Iowa,2023-12-22,7.855583,6.3285003,9.6285,2.4
Iowa,2023-12-23,7.7535005,4.8285003,11.3285,0.2
Iowa,2023-12-24,9.845167,7.5285,13.4285,4.3999996
Iowa,2023-12-25,10.855583,4.7285004,12.528501,28.100002
Iowa,2023-12-26,0.95766664,-0.0715,3.9285,0.1
Iowa,2023-12-27,0.063916616,-2.3215,2.6785,0.6
Iowa,2023-12-28,0.07016662,-2.7715,2.0785,0.5
Iowa,2023-12-29,0.06808337,-3.0215,4.9285,0.0
Iowa,2023-12-30,-0.38816664,-3.0715,5.1785,0.0
Iowa,2023-12-31,-1.2214999,-2.4215,0.6285,0.1
Iowa,2024-01-01,-3.8902493,-7.6215,0.5285,0.0
Iowa,2024-01-02,-1.8110832,-3.9715002,4.0785003,0.0
Iowa,2024-01-03,-1.5339999,-5.0214996,3.7784998,0.0
Iowa,2024-01-04,-1.4923333,-4.0215,1.1285,0.0
Iowa,2024-01-05,-1.4964997,-3.7215002,2.7285,0.0
Iowa,2024-01-06,-1.0673332,-4.9214997,1.6285,0.2
Iowa,2024-01-07,-1.9256667,-4.8715,0.0785,0.3
Iowa,2024-01-08,-2.05275,-5.6215,2.1285,0.8
Iowa,2024-01-09,-0.95274997,-1.4215,0.1785,17.1
Iowa,2024-01-10,-6.0214996,-8.221499,-1.5715001,0.0
Iowa,2024-01-11,-9.042335,-14.3215,-4.1714997,2.2
Iowa,2024-01-12,-7.9548335,-11.3215,-5.6714997,9.500001
Iowa,2024-01-13,-15.9715,-22.421501,-8.971499,1.3000002
Iowa,2024-01-14,-27.823584,-31.0715,-23.2215,0.2
Iowa,2024-01-15,-26.409002,-29.8715,-21.2215,0.0
Iowa,2024-01-16,-22.079836,-24.171501,-18.021502,0.0
Iowa,2024-01-17,-16.521502,-21.3215,-9.0715,0.0
Iowa,2024-01-18,-12.656918,-16.1215,-8.8715,2.5
Iowa,2024-01-19,-18.081915,-22.4715,-12.1715,2.2
Iowa,2024-01-20,-22.60067,-25.9715,-19.671501,0.0
Iowa,2024-01-21,-18.225668,-26.1215,-7.2215,0.0
Iowa,2024-01-22,-2.7569168,-7.6215,0.6285,0.1
Iowa,2024-01-23,-0.104833364,-0.37150002,0.3285,2.2999997
Iowa,2024-01-24,-0.24233335,-0.9715,0.5285,0.2
Iowa,2024-01-25,0.30141664,0.1785,0.5785,9.7
Iowa,2024-01-26,0.63475,0.3285,1.3285,9.600001
Iowa,2024-01-27,0.45975003,0.1785,0.7285,0.0
Iowa,2024-01-28,-2.0610833,-4.9715,0.8785,0.0
Iowa,2024-01-29,-1.4714999,-5.5214996,6.6785,0.0
Iowa,2024-01-30,2.48475,0.1285,5.3285003,0.0
Iowa,2024-01-31,1.2993335,-3.6215,11.528501,0.0
Iowa,2024-02-01,5.316,1.3285,12.8285,0.0
Iowa,2024-02-02,3.1785002,-0.22150001,6.7285004,0.0
Iowa,2024-02-03,1.9035,-1.3715,8.028501,0.0
Iowa,2024-02-04,1.8597499,-2.4215,8.4785,0.0
Iowa,2024-02-05,2.52225,-2.5715,10.4285,0.0
Iowa,2024-02-06,3.9910002,-2.4715002,11.6285,0.0
Iowa,2024-02-07,6.93475,3.3285,12.0785,0.0
Iowa,2024-02-08,11.318085,8.4285,15.8285,0.3
Iowa,2024-02-09,4.5847507,0.6285,8.6285,0.0
Iowa,2024-02-10,0.5639166,-3.2715,4.6785,0.0
Iowa,2024-02-11,-0.1319166,-3.9215,5.4285,0.0
Iowa,2024-02-12,0.39308313,-4.1215,8.278501,0.0
Iowa,2024-02-13,1.3805834,-1.9215,6.9285,0.0
Iowa,2024-02-14,2.6514165,-2.2215002,10.1285,0.0
Iowa,2024-02-15,2.0555835,-3.3215,7.9285,5.7
Iowa,2024-02-16,-2.8069165,-4.6714997,0.1285,3.0999997
Iowa,2024-02-17,-9.723583,-13.721499,-4.1215,0.0
Iowa,2024-02-18,-2.0256667,-5.0715,2.7285,0.0
Iowa,2024-02-19,-0.28399995,-5.3715,10.4285,0.0
Iowa,2024-02-20,3.6972501,-2.2715,12.278501,0.0
Iowa,2024-02-21,7.40975,2.0284998,13.6785,0.0
Iowa,2024-02-22,8.136833,2.1285,15.8285,0.4
Iowa,2024-02-23,5.466,-0.37150002,10.6785,0.0
Iowa,2024-02-24,0.59933335,-6.8715,6.2785,0.0
Iowa,2024-02-25,6.307667,-0.8715,15.278501,0.0
Iowa,2024-02-26,9.282666,2.5284998,20.328499,0.0
Iowa,2024-02-27,10.118084,2.4785,15.6785,0.6
Iowa,2024-02-28,-7.17775,-13.2715,-0.4715,0.3
Iowa,2024-02-29,-0.18191652,-6.3715,11.028501,0.0
Iowa,2024-03-01,4.7451663,-0.37150002,10.4285,0.0
Iowa,2024-03-02,7.1597495,1.4284999,16.6285,0.0
Iowa,2024-03-03,15.486832,11.6285,23.4285,0.0
Iowa,2024-03-04,7.3264165,4.7285004,16.478498,18.7
Iowa,2024-03-05,5.2097507,-0.7715,12.1285,0.3
Iowa,2024-03-06,5.4535003,-0.3215,12.3785,0.0
Iowa,2024-03-07,7.7660007,2.5284998,12.6285,0.0
Iowa,2024-03-08,4.743083,1.5785,10.778501,7.6999993
Iowa,2024-03-09,1.1180835,-3.7715,6.2285004,0.0
Iowa,2024-03-10,1.5764166,-5.3215,9.5785,0.0
Iowa,2024-03-11,10.118083,4.9785004,20.1785,0.0
Iowa,2024-03-12,14.013916,8.5785,18.4285,0.0
Iowa,2024-03-13,12.24725,5.5285,19.6785,0.0
Iowa,2024-03-14,11.436835,8.7285,16.1285,7.1
Iowa,2024-03-15,8.643084,2.6785,13.778501,0.1
Iowa,2024-03-16,8.040999,4.8285003,10.778501,0.0
Iowa,2024-03-17,1.1576666,-2.6215,8.5785,0.0
Iowa,2024-03-18,-3.0423326,-6.8215,1.5285001,0.0
Iowa,2024-03-19,4.3347497,-2.9215,14.3785,0.0
Iowa,2024-03-20,2.9701672,-2.7215002,11.3785,0.0
Iowa,2024-03-21,1.0243334,-2.9215,6.7285004,0.0
Iowa,2024-03-22,2.4868333,-0.6215,5.1285,11.8
Iowa,2024-03-23,-1.8673334,-6.0214996,2.6785,0.2
Iowa,2024-03-24,1.8785,-0.4215,8.7285,9.400001
Iowa,2024-03-25,10.499332,7.6285,15.8785,7.6999993
Iowa,2024-03-26,5.093084,0.37849998,12.1285,1.8
Iowa,2024-03-27,-0.7964999,-5.2215,5.8285003,0.0
Iowa,2024-03-28,3.0139167,-3.2215002,10.8285,0.0
Iowa,2024-03-29,8.351417,2.9285,17.1785,0.0
Iowa,2024-03-30,9.795167,4.4285,14.528501,1.6
Iowa,2024-03-31,9.618085,4.7785,16.478498,1.0
Iowa,2024-04-01,7.782667,5.4285,12.0785,8.8
Iowa,2024-04-02,4.563917,1.6285,8.3785,7.7
Iowa,2024-04-03,4.676417,0.9285,10.528501,0.8000001
Iowa,2024-04-04,5.351417,-0.3215,9.8785,0.0
Iowa,2024-04-05,4.8743334,-1.6715,11.5785,0.0
Iowa,2024-04-06,,,,
Iowa,2024-04-07,,,,
Illinois,2023-04-09,10.722333,3.8265,17.776499,0.0
Illinois,2023-04-10,12.514,6.1765003,19.676498,0.0
Illinois,2023-04-11,14.7577505,7.9765005,22.8765,0.0
Illinois,2023-04-12,17.393166,11.2765,23.4765,0.0
Illinois,2023-04-13,17.405664,9.5765,24.176498,0.0
Illinois,2023-04-14,17.945251,12.3265,24.2265,0.3
Illinois,2023-04-15,19.572332,14.5765,25.4765,0.4
Illinois,2023-04-16,8.466084,2.9764998,22.2265,18.400003
Illinois,2023-04-17,5.2119164,1.4765,12.6265,2.0
Illinois,2023-04-18,6.768167,-0.5735,14.7265005,0.0
Illinois,2023-04-19,13.674416,8.4265,24.7265,6.5
Illinois,2023-04-20,19.7265,16.3765,25.0765,7.4
Illinois,2023-04-21,10.811916,4.4265003,17.026499,1.7
Illinois,2023-04-22,5.3889995,2.9264998,11.7765,0.2
Illinois,2023-04-23,3.6973333,0.42650002,6.1765003,0.0
Illinois,2023-04-24,4.268167,-2.4235,12.1765,0.2
Illinois,2023-04-25,9.24525,4.3765,14.1265,2.1000001
Illinois,2023-04-26,6.67025,0.3265,12.6765,0.0
Illinois,2023-04-27,9.343166,1.7265,17.7265,0.0
Illinois,2023-04-28,13.247333,5.1765003,19.1265,0.0
Illinois,2023-04-29,11.816085,7.0765,16.8265,0.70000005
Illinois,2023-04-30,7.103584,3.8765,11.3765,3.0000002
Illinois,2023-05-01,8.086916,4.4265003,12.9765005,0.6
Illinois,2023-05-02,9.572333,4.6265,14.8265,0.2
Illinois,2023-05-03,9.672336,2.3765,15.7765,0.0
Illinois,2023-05-04,12.993167,3.1265,21.026499,0.0
Illinois,2023-05-05,16.434834,9.4765005,24.276499,0.0
Illinois,2023-05-06,17.893166,13.8765,25.026499,1.7
Illinois,2023-05-07,22.061914,16.4765,28.176498,11.200001
Illinois,2023-05-08,18.884834,15.6265,22.426498,11.299999
Illinois,2023-05-09,16.091082,9.6265,23.276499,0.0
Illinois,2023-05-10,18.822332,11.5765,25.8265,0.0
Illinois,2023-05-11,21.107748,14.6265,27.526499,0.2
Illinois,2023-05-12,22.370253,17.8765,27.3265,7.8999996
Illinois,2023-05-13,21.918165,16.676498,29.1265,0.2
Illinois,2023-05-14,20.370249,16.926498,26.526499,8.9
Illinois,2023-05-15,16.27025,12.3765,21.8765,0.6
Illinois,2023-05-16,18.032751,12.9765005,24.2265,0.3
Illinois,2023-05-17,16.966082,9.2765,24.276499,0.0
Illinois,2023-05-18,17.849415,11.1265,25.8765,0.0
Illinois,2023-05-19,20.818167,17.176498,24.426498,1.6
Illinois,2023-05-20,15.301499,9.2265005,21.176498,0.0
Illinois,2023-05-21,17.643166,8.3265,25.2265,0.0
Illinois,2023-05-22,20.29942,13.0265,27.3265,0.0
Illinois,2023-05-23,22.299417,13.3765,29.4765,0.0
Illinois,2023-05-24,24.018166,15.7265005,31.7265,0.0
Illinois,2023-05-25,18.247334,12.7265005,26.0765,0.0
Illinois,2023-05-26,16.620249,8.3765,25.426498,0.0
Illinois,2023-05-27,19.480667,11.2765,27.776499,0.0
Illinois,2023-05-28,21.686914,13.3765,28.426498,0.0
Illinois,2023-05-29,23.428583,17.8265,29.676498,0.0
Illinois,2023-05-30,24.48483,16.676498,31.976498,0.0
Illinois,2023-05-31,25.426498,18.7265,30.3765,1.1
Illinois,2023-06-01,26.045252,19.4765,32.1265,0.6
Illinois,2023-06-02,26.595251,20.1265,33.0265,0.0
Illinois,2023-06-03,26.880667,19.276499,33.3265,0.0
Illinois,2023-06-04,26.257751,19.7265,31.976498,0.0
Illinois,2023-06-05,22.116083,14.3765,28.2265,0.0
Illinois,2023-06-06,23.872332,16.7265,31.276499,0.0
Illinois,2023-06-07,20.911917,13.5765,25.776499,4.7
Illinois,2023-06-08,18.597336,10.7765,24.8265,0.0
Illinois,2023-06-09,19.389,11.4765005,26.0765,0.0
Illinois,2023-06-10,21.763998,13.1265,28.8765,0.0
Illinois,2023-06-11,20.061918,15.4765005,27.0765,6.2999997
Illinois,2023-06-12,15.655666,10.1265,22.1265,0.0
Illinois,2023-06-13,20.032747,13.7765,26.0765,0.0
Illinois,2023-06-14,22.634834,16.926498,27.926498,0.0
Illinois,2023-06-15,23.776499,16.526499,31.926498,0.2
Illinois,2023-06-16,18.649416,11.8765,28.7265,0.0
Illinois,2023-06-17,19.757748,12.3765,27.6265,0.0
Illinois,2023-06-18,22.978584,17.176498,30.426498,1.2
